"","gene_names"
"7651","GINM1"
"7652","AL078581.3"
"7653","KATNA1"
"7654","LATS1"
"7655","NUP43"
"7656","PCMT1"
"7657","AL355312.2"
"7658","LRP11"
"7659","AL355312.3"
"7660","RAET1E"
"7661","ULBP2"
"7662","ULBP1"
"7663","PPP1R14C"
"7664","PLEKHG1"
"7665","MTHFD1L"
"7666","AL138733.1"
"7667","AKAP12"
"7668","ZBTB2"
"7669","RMND1"
"7670","ARMT1"
"7671","CCDC170"
"7672","ESR1"
"7673","SYNE1"
"7674","VIP"
"7675","AL160162.1"
"7676","FBXO5"
"7677","AL080276.2"
"7678","MTRF1L"
"7679","RGS17"
"7680","AL590867.1"
"7681","OPRM1"
"7682","IPCEF1"
"7683","CNKSR3"
"7684","SCAF8"
"7685","TIAM2"
"7686","AL596202.1"
"7687","TFB1M"
"7688","CLDN20"
"7689","AL355297.3"
"7690","AL355297.4"
"7691","ARID1B"
"7692","AL049820.1"
"7693","TMEM242"
"7694","ZDHHC14"
"7695","SNX9"
"7696","AL391863.1"
"7697","AL035634.1"
"7698","SYNJ2"
"7699","SERAC1"
"7700","GTF2H5"
"7701","TULP4"
"7702","TMEM181"
"7703","DYNLT1"
"7704","SYTL3"
"7705","EZR"
"7706","C6ORF99"
"7707","RSPH3"
"7708","AL035530.2"
"7709","TAGAP"
"7710","AL356417.3"
"7711","FNDC1"
"7712","AL078604.2"
"7713","SOD2"
"7714","SOD2-1"
"7715","WTAP"
"7716","ACAT2"
"7717","TCP1"
"7718","MRPL18"
"7719","PNLDC1"
"7720","AL035691.1"
"7721","MAS1"
"7722","IGF2R"
"7723","AIRN"
"7724","SLC22A1"
"7725","SLC22A2"
"7726","SLC22A3"
"7727","LPA"
"7728","AL109933.1"
"7729","PLG"
"7730","AL391361.2"
"7731","AL139393.1"
"7732","AL139393.2"
"7733","MAP3K4"
"7734","AGPAT4"
"7735","PRKN"
"7736","PACRG"
"7737","PACRG-AS2"
"7738","PACRG-AS3"
"7739","CAHM"
"7740","QKI"
"7741","C6ORF118"
"7742","PDE10A"
"7743","AL590302.2"
"7744","LINC00473"
"7745","PRR18"
"7746","SFT2D1"
"7747","MPC1"
"7748","AL022069.1"
"7749","RPS6KA2"
"7750","AL159163.1"
"7751","Z94721.1"
"7752","FGFR1OP"
"7753","CCR6"
"7754","AL121935.1"
"7755","AFDN-DT"
"7756","AFDN"
"7757","KIF25-AS1"
"7758","KIF25"
"7759","SMOC2"
"7760","BX322234.1"
"7761","THBS2"
"7762","LINC02519"
"7763","WDR27"
"7764","C6ORF120"
"7765","PHF10"
"7766","AL354892.1"
"7767","TCTE3"
"7768","ERMARD"
"7769","LINC00574"
"7770","LINC01624"
"7771","DLL1"
"7772","FAM120B"
"7773","PSMB1"
"7774","TBP"
"7775","PDCD2"
"7776","AL731661.1"
"7777","AC093627.1"
"7778","AC093627.5"
"7779","AC093627.4"
"7780","AC093627.3"
"7781","FAM20C"
"7782","PDGFA"
"7783","AC147651.1"
"7784","PRKAR1B"
"7785","DNAAF5"
"7786","SUN1"
"7787","AC073957.3"
"7788","ADAP1"
"7789","COX19"
"7790","C7ORF50"
"7791","AC073957.1"
"7792","GPR146"
"7793","AC091729.2"
"7794","GPER1"
"7795","ZFAND2A"
"7796","AC091729.3"
"7797","UNCX"
"7798","MICALL2"
"7799","AC102953.2"
"7800","INTS1"
"7801","MAFK"
"7802","TMEM184A"
"7803","PSMG3"
"7804","PSMG3-AS1"
"7805","ELFN1"
"7806","MAD1L1"
"7807","MRM2"
"7808","NUDT1"
"7809","SNX8"
"7810","EIF3B"
"7811","CHST12"
"7812","BRAT1"
"7813","IQCE"
"7814","TTYH3"
"7815","AMZ1"
"7816","GNA12"
"7817","CARD11"
"7818","AC073316.3"
"7819","SDK1"
"7820","FOXK1"
"7821","AP5Z1"
"7822","RADIL"
"7823","MMD2"
"7824","RBAK-RBAKDN"
"7825","WIPI2"
"7826","SLC29A4"
"7827","TNRC18"
"7828","AC092171.1"
"7829","AC092171.4"
"7830","AC092171.3"
"7831","AC092171.5"
"7832","FBXL18"
"7833","ACTB"
"7834","FSCN1"
"7835","RNF216"
"7836","OCM"
"7837","CCZ1"
"7838","RSPH10B"
"7839","PMS2"
"7840","AIMP2"
"7841","EIF2AK1"
"7842","ANKRD61"
"7843","USP42"
"7844","CYTH3"
"7845","FAM220A"
"7846","RAC1"
"7847","DAGLB"
"7848","GRID2IP"
"7849","ZDHHC4"
"7850","AC079742.1"
"7851","C7ORF26"
"7852","ZNF853"
"7853","ZNF316"
"7854","AC073343.2"
"7855","ZNF12"
"7856","RSPH10B2"
"7857","CCZ1B"
"7858","C1GALT1"
"7859","COL28A1"
"7860","AC004982.1"
"7861","AC004982.2"
"7862","MIOS"
"7863","AC004948.1"
"7864","RPA3"
"7865","UMAD1"
"7866","AC006042.2"
"7867","GLCCI1"
"7868","ICA1"
"7869","AC007128.1"
"7870","NXPH1"
"7871","AC004852.2"
"7872","AC060834.2"
"7873","AC004949.1"
"7874","NDUFA4"
"7875","PHF14"
"7876","THSD7A"
"7877","AC004160.2"
"7878","TMEM106B"
"7879","VWDE"
"7880","AC013470.2"
"7881","SCIN"
"7882","ARL4A"
"7883","AC011287.1"
"7884","AC011287.2"
"7885","ETV1"
"7886","DGKB"
"7887","AGMO"
"7888","MEOX2"
"7889","ISPD"
"7890","ISPD-AS1"
"7891","SOSTDC1"
"7892","LRRC72"
"7893","AC005014.2"
"7894","ANKMY2"
"7895","BZW2"
"7896","AC073333.1"
"7897","TSPAN13"
"7898","AHR"
"7899","AC073332.1"
"7900","AC019117.3"
"7901","AC019117.1"
"7902","SNX13"
"7903","HDAC9"
"7904","TWIST1"
"7905","AC007091.1"
"7906","TWISTNB"
"7907","TMEM196"
"7908","AC007001.1"
"7909","MACC1"
"7910","AC004130.1"
"7911","ITGB8"
"7912","ABCB5"
"7913","LINC01162"
"7914","SP4"
"7915","DNAH11"
"7916","CDCA7L"
"7917","RAPGEF5"
"7918","STEAP1B"
"7919","TOMM7"
"7920","FAM126A"
"7921","KLHL7"
"7922","NUPL2"
"7923","GPNMB"
"7924","MALSU1"
"7925","IGF2BP3"
"7926","TRA2A"
"7927","CCDC126"
"7928","FAM221A"
"7929","STK31"
"7930","AC004485.1"
"7931","NPY"
"7932","MPP6"
"7933","GSDME"
"7934","OSBPL3"
"7935","CYCS"
"7936","C7ORF31"
"7937","AC005165.1"
"7938","NFE2L3"
"7939","AC004520.1"
"7940","HNRNPA2B1"
"7941","CBX3"
"7942","SNX10"
"7943","AC004540.2"
"7944","AC004540.1"
"7945","SKAP2"
"7946","AC004009.1"
"7947","HIBADH"
"7948","AC005091.1"
"7949","TAX1BP1"
"7950","JAZF1"
"7951","JAZF1-AS1"
"7952","CREB5"
"7953","TRIL"
"7954","AC005013.1"
"7955","AC005162.3"
"7956","CPVL"
"7957","AC004593.3"
"7958","AC004593.1"
"7959","AC007255.1"
"7960","WIPF3"
"7961","SCRN1"
"7962","AC007285.1"
"7963","FKBP14"
"7964","PLEKHA8"
"7965","AC007285.2"
"7966","MTURN"
"7967","ZNRF2"
"7968","AC006978.2"
"7969","NOD1"
"7970","GGCT"
"7971","AC005154.6"
"7972","AC005154.5"
"7973","GARS"
"7974","CRHR2"
"7975","INMT"
"7976","AC004691.2"
"7977","AQP1"
"7978","GHRHR"
"7979","ADCYAP1R1"
"7980","NEUROD6"
"7981","CCDC129"
"7982","PPP1R17"
"7983","PDE1C"
"7984","LSM5"
"7985","AVL9"
"7986","AC018645.2"
"7987","LINC00997"
"7988","AC018648.1"
"7989","KBTBD2"
"7990","FKBP9"
"7991","NT5C3A"
"7992","RP9"
"7993","BBS9"
"7994","BMPER"
"7995","AC009262.1"
"7996","NPSR1"
"7997","DPY19L1"
"7998","HERPUD2"
"7999","AC018647.2"
"8000","AC018647.1"
"8001","SEPT7-AS1"
"8002","SEPT7"
"8003","AC083864.2"
"8004","EEPD1"
"8005","KIAA0895"
"8006","ANLN"
"8007","AOAH"
"8008","ELMO1"
"8009","ELMO1-AS1"
"8010","EPDR1"
"8011","SFRP4"
"8012","STARD3NL"
"8013","TRGC2"
"8014","TRG-AS1"
"8015","AMPH"
"8016","VPS41"
"8017","POU6F2"
"8018","POU6F2-AS2"
"8019","AC011290.1"
"8020","YAE1D1"
"8021","RALA"
"8022","LINC00265"
"8023","AC072061.1"
"8024","CDK13"
"8025","MPLKIP"
"8026","SUGCT"
"8027","INHBA"
"8028","INHBA-AS1"
"8029","GLI3"
"8030","AC010132.1"
"8031","AC010132.4"
"8032","C7ORF25"
"8033","AC010132.3"
"8034","MRPL32"
"8035","AC005537.1"
"8036","HECW1"
"8037","AC004692.2"
"8038","LUARIS"
"8039","STK17A"
"8040","COA1"
"8041","BLVRA"
"8042","URGCP-MRPS24"
"8043","URGCP"
"8044","UBE2D4"
"8045","SPDYE1"
"8046","AC004951.1"
"8047","LINC00957"
"8048","DBNL"
"8049","PGAM2"
"8050","POLM"
"8051","AEBP1"
"8052","POLD2"
"8053","MYL7"
"8054","GCK"
"8055","YKT6"
"8056","CAMK2B"
"8057","NUDCD3"
"8058","NPC1L1"
"8059","DDX56"
"8060","TMED4"
"8061","OGDH"
"8062","ZMIZ2"
"8063","PPIA"
"8064","H2AFV"
"8065","PURB"
"8066","AC004854.2"
"8067","SNHG15"
"8068","CCM2"
"8069","NACAD"
"8070","TBRG4"
"8071","RAMP3"
"8072","AC073325.1"
"8073","ADCY1"
"8074","IGFBP3"
"8075","AC011294.1"
"8076","TNS3"
"8077","HUS1"
"8078","LINC00525"
"8079","C7ORF69"
"8080","SUN3"
"8081","C7ORF57"
"8082","UPP1"
"8083","ABCA13"
"8084","VWC2"
"8085","ZPBP"
"8086","SPATA48"
"8087","FIGNL1"
"8088","GRB10"
"8089","AC004830.1"
"8090","COBL"
"8091","AC005999.1"
"8092","LINC01446"
"8093","AC073521.1"
"8094","LINC01445"
"8095","VSTM2A"
"8096","AC011228.1"
"8097","SEC61G"
"8098","AC074351.1"
"8099","EGFR"
"8100","ELDR"
"8101","LANCL2"
"8102","VOPP1"
"8103","AC099681.1"
"8104","SEPT14"
"8105","AC092647.5"
"8106","NIPSNAP2"
"8107","PSPH"
"8108","CCT6A"
"8109","SUMF2"
"8110","PHKG1"
"8111","CHCHD2"
"8112","NUPR2"
"8113","AC118758.3"
"8114","AC237221.1"
"8115","AC092634.5"
"8116","AC092634.3"
"8117","ZNF727"
"8118","AC091685.1"
"8119","ZNF679"
"8120","ZNF736"
"8121","ZNF680"
"8122","ZNF107"
"8123","ZNF138"
"8124","ZNF273"
"8125","AC073349.1"
"8126","ZNF117"
"8127","AC104073.4"
"8128","ZNF92"
"8129","VKORC1L1"
"8130","GUSB"
"8131","ASL"
"8132","AC068533.4"
"8133","CRCP"
"8134","AC068533.3"
"8135","TPST1"
"8136","AC008267.5"
"8137","AC027644.4"
"8138","RABGEF1"
"8139","AC027644.3"
"8140","AC073335.2"
"8141","TMEM248"
"8142","SBDS"
"8143","TYW1"
"8144","AC006480.2"
"8145","LINC01372"
"8146","AC005482.1"
"8147","AC093655.1"
"8148","AC092100.1"
"8149","AUTS2"
"8150","GALNT17"
"8151","CALN1"
"8152","TYW1B"
"8153","POM121"
"8154","AC211476.2"
"8155","NSUN5"
"8156","FKBP6"
"8157","FZD9"
"8158","BAZ1B"
"8159","BCL7B"
"8160","TBL2"
"8161","MLXIPL"
"8162","VPS37D"
"8163","DNAJC30"
"8164","BUD23"
"8165","STX1A"
"8166","ABHD11"
"8167","CLDN3"
"8168","CLDN4"
"8169","METTL27"
"8170","ELN"
"8171","LIMK1"
"8172","EIF4H"
"8173","LAT2"
"8174","RFC2"
"8175","CLIP2"
"8176","GTF2IRD1"
"8177","GTF2I"
"8178","NCF1"
"8179","GTF2IRD2"
"8180","CASTOR2"
"8181","RCC1L"
"8182","GTF2IRD2B"
"8183","AC211486.5"
"8184","TRIM73"
"8185","POM121C"
"8186","SPDYE5"
"8187","HIP1"
"8188","CCL26"
"8189","RHBDD2"
"8190","POR"
"8191","TMEM120A"
"8192","STYXL1"
"8193","MDH2"
"8194","SRRM3"
"8195","HSPB1"
"8196","YWHAG"
"8197","SSC4D"
"8198","ZP3"
"8199","DTX2"
"8200","UPK3B"
"8201","SPDYE16"
"8202","POMZP3"
"8203","CCDC146"
"8204","FGL2"
"8205","AC098851.1"
"8206","GSAP"
"8207","PTPN12"
"8208","APTR"
"8209","RSBN1L"
"8210","TMEM60"
"8211","PHTF2"
"8212","AC004990.1"
"8213","MAGI2"
"8214","AC006355.2"
"8215","GNAI1"
"8216","CD36"
"8217","SEMA3C"
"8218","HGF"
"8219","CACNA2D1"
"8220","AC006145.1"
"8221","PCLO"
"8222","SEMA3E"
"8223","SEMA3A"
"8224","SEMA3D"
"8225","LINC00972"
"8226","GRM3"
"8227","AC005009.2"
"8228","KIAA1324L"
"8229","AC004023.1"
"8230","AC005076.1"
"8231","DMTF1"
"8232","TMEM243"
"8233","TP53TG1"
"8234","CROT"
"8235","ABCB4"
"8236","ABCB1"
"8237","RUNDC3B"
"8238","SLC25A40"
"8239","DBF4"
"8240","ADAM22"
"8241","SRI"
"8242","AC003991.1"
"8243","STEAP4"
"8244","AC002127.2"
"8245","ZNF804B"
"8246","AC002383.1"
"8247","AC004969.1"
"8248","STEAP1"
"8249","STEAP2"
"8250","CFAP69"
"8251","AC002064.1"
"8252","GTPBP10"
"8253","CLDN12"
"8254","CDK14"
"8255","AC002456.1"
"8256","FZD1"
"8257","AC079760.2"
"8258","AC079760.1"
"8259","AC000058.1"
"8260","MTERF1"
"8261","AKAP9"
"8262","CYP51A1"
"8263","LRRD1"
"8264","CYP51A1-AS1"
"8265","KRIT1"
"8266","ANKIB1"
"8267","GATAD1"
"8268","AC007566.1"
"8269","PEX1"
"8270","RBM48"
"8271","FAM133B"
"8272","CDK6"
"8273","AC002454.1"
"8274","SAMD9"
"8275","SAMD9L"
"8276","VPS50"
"8277","GNGT1"
"8278","BET1"
"8279","AC006378.1"
"8280","CASD1"
"8281","SGCE"
"8282","PEG10"
"8283","PPP1R9A"
"8284","AC002429.2"
"8285","PON2"
"8286","PDK4"
"8287","AC002451.1"
"8288","DYNC1I1"
"8289","SLC25A13"
"8290","SEM1"
"8291","DLX6-AS1"
"8292","SDHAF3"
"8293","TAC1"
"8294","ASNS"
"8295","OCM2"
"8296","LMTK2"
"8297","TECPR1"
"8298","BRI3"
"8299","BAIAP2L1"
"8300","NPTX2"
"8301","TMEM130"
"8302","TRRAP"
"8303","SMURF1"
"8304","KPNA7"
"8305","AC004834.1"
"8306","AC004922.1"
"8307","ARPC1B"
"8308","PDAP1"
"8309","BUD31"
"8310","PTCD1"
"8311","CPSF4"
"8312","ZNF789"
"8313","ZNF394"
"8314","ZKSCAN5"
"8315","FAM200A"
"8316","AC005020.2"
"8317","TMEM225B"
"8318","ZSCAN25"
"8319","CYP3A5"
"8320","CYP3A4"
"8321","AC069294.1"
"8322","CYP3A43"
"8323","TRIM4"
"8324","AC004522.2"
"8325","AZGP1"
"8326","ZKSCAN1"
"8327","ZSCAN21"
"8328","ZNF3"
"8329","COPS6"
"8330","MCM7"
"8331","AP4M1"
"8332","TAF6"
"8333","AC073842.2"
"8334","CNPY4"
"8335","MBLAC1"
"8336","AC073842.1"
"8337","LAMTOR4"
"8338","C7ORF43"
"8339","GAL3ST4"
"8340","GPC2"
"8341","STAG3"
"8342","CASTOR3"
"8343","SPDYE3"
"8344","PILRB"
"8345","PILRA"
"8346","ZCWPW1"
"8347","MEPCE"
"8348","PPP1R35"
"8349","C7ORF61"
"8350","TSC22D4"
"8351","NYAP1"
"8352","AC069281.1"
"8353","AGFG2"
"8354","SAP25"
"8355","LRCH4"
"8356","FBXO24"
"8357","PCOLCE-AS1"
"8358","PCOLCE"
"8359","MOSPD3"
"8360","TFR2"
"8361","ACTL6B"
"8362","GNB2"
"8363","GIGYF1"
"8364","POP7"
"8365","ZAN"
"8366","EPHB4"
"8367","SLC12A9"
"8368","SLC12A9-AS1"
"8369","TRIP6"
"8370","SRRT"
"8371","UFSP1"
"8372","ACHE"
"8373","AC254629.1"
"8374","MUC12"
"8375","AC105446.1"
"8376","MUC17"
"8377","TRIM56"
"8378","SERPINE1"
"8379","AP1S1"
"8380","VGF"
"8381","NAT16"
"8382","PLOD3"
"8383","ZNHIT1"
"8384","CLDN15"
"8385","FIS1"
"8386","IFT22"
"8387","COL26A1"
"8388","LINC01007"
"8389","CUX1"
"8390","SH2B2"
"8391","SPDYE6"
"8392","PRKRIP1"
"8393","AC073517.1"
"8394","ORAI2"
"8395","ALKBH4"
"8396","LRWD1"
"8397","POLR2J"
"8398","AC093668.2"
"8399","AC093668.1"
"8400","SPDYE2"
"8401","AC105052.1"
"8402","AC105052.3"
"8403","SPDYE2B"
"8404","FAM185A"
"8405","FBXL13"
"8406","LRRC17"
"8407","ARMC10"
"8408","NAPEPLD"
"8409","PMPCB"
"8410","DNAJC2"
"8411","PSMC2"
"8412","SLC26A5"
"8413","AC005064.1"
"8414","RELN"
"8415","ORC5"
"8416","LHFPL3"
"8417","AC007384.1"
"8418","LINC01004"
"8419","KMT2E-AS1"
"8420","KMT2E"
"8421","AC005070.3"
"8422","SRPK2"
"8423","PUS7"
"8424","RINT1"
"8425","EFCAB10"
"8426","AC073073.2"
"8427","ATXN7L1"
"8428","CDHR3"
"8429","SYPL1"
"8430","NAMPT"
"8431","AC007032.1"
"8432","CCDC71L"
"8433","PIK3CG"
"8434","PRKAR2B"
"8435","HBP1"
"8436","COG5"
"8437","GPR22"
"8438","DUS4L"
"8439","AC004839.1"
"8440","BCAP29"
"8441","SLC26A4-AS1"
"8442","SLC26A4"
"8443","AC002467.1"
"8444","CBLL1"
"8445","SLC26A3"
"8446","DLD"
"8447","LAMB1"
"8448","AC005046.1"
"8449","LAMB4"
"8450","NRCAM"
"8451","PNPLA8"
"8452","DNAJB9"
"8453","AC005487.1"
"8454","AC004014.1"
"8455","AC073071.1"
"8456","AC092167.1"
"8457","IMMP2L"
"8458","LRRN3"
"8459","DOCK4"
"8460","DOCK4-AS1"
"8461","ZNF277"
"8462","AC004112.1"
"8463","IFRD1"
"8464","LSMEM1"
"8465","AC002463.1"
"8466","TMEM168"
"8467","BMT2"
"8468","GPR85"
"8469","SMIM30"
"8470","PPP1R3A"
"8471","FOXP2"
"8472","MDFIC"
"8473","LINC01392"
"8474","LINC01393"
"8475","TFEC"
"8476","AC002066.1"
"8477","CAV2"
"8478","CAV1"
"8479","MET"
"8480","CAPZA2"
"8481","ST7-AS1"
"8482","ST7"
"8483","ST7-AS2"
"8484","WNT2"
"8485","ASZ1"
"8486","CFTR"
"8487","CTTNBP2"
"8488","AC003084.1"
"8489","LSM8"
"8490","ANKRD7"
"8491","LINC02476"
"8492","AC004946.1"
"8493","KCND2"
"8494","TSPAN12"
"8495","ING3"
"8496","CPED1"
"8497","FAM3C"
"8498","PTPRZ1"
"8499","AASS"
"8500","CADPS2"
"8501","AC004594.1"
"8502","AC073311.1"
"8503","SLC13A1"
"8504","IQUB"
"8505","NDUFA5"
"8506","ASB15"
"8507","AC006333.1"
"8508","WASL"
"8509","AC006333.2"
"8510","AC004690.2"
"8511","TMEM229A"
"8512","AC006148.1"
"8513","AC004930.1"
"8514","GPR37"
"8515","POT1"
"8516","POT1-AS1"
"8517","AC010099.4"
"8518","AC019155.2"
"8519","AC073486.1"
"8520","AC000372.1"
"8521","GRM8"
"8522","AC000099.1"
"8523","ZNF800"
"8524","GCC1"
"8525","ARF5"
"8526","FSCN3"
"8527","AC073934.1"
"8528","SND1"
"8529","LRRC4"
"8530","LEP"
"8531","AC018635.2"
"8532","RBM28"
"8533","PRRT4"
"8534","IMPDH1"
"8535","HILPDA"
"8536","METTL2B"
"8537","AC090114.2"
"8538","AC018638.7"
"8539","FAM71F2"
"8540","AC018638.6"
"8541","FAM71F1"
"8542","CALU"
"8543","OPN1SW"
"8544","CCDC136"
"8545","FLNC"
"8546","FLNC-AS1"
"8547","KCP"
"8548","ATP6V1F"
"8549","ATP6V1FNB"
"8550","IRF5"
"8551","TNPO3"
"8552","AC011005.1"
"8553","TSPAN33"
"8554","SMO"
"8555","AHCYL2"
"8556","STRIP2"
"8557","SMKR1"
"8558","AC078846.1"
"8559","NRF1"
"8560","UBE2H"
"8561","AC073320.1"
"8562","ZC3HC1"
"8563","KLHDC10"
"8564","TMEM209"
"8565","AC087071.2"
"8566","CPA2"
"8567","CPA4"
"8568","CEP41"
"8569","MESTIT1"
"8570","MEST"
"8571","AC007938.2"
"8572","COPG2"
"8573","AC007938.3"
"8574","TSGA13"
"8575","AC016831.7"
"8576","LINC00513"
"8577","AC058791.1"
"8578","MKLN1"
"8579","PODXL"
"8580","AC009518.1"
"8581","PLXNA4"
"8582","AC018643.1"
"8583","AC011625.1"
"8584","AC009365.1"
"8585","CHCHD3"
"8586","AC009365.3"
"8587","EXOC4"
"8588","LRGUK"
"8589","SLC35B4"
"8590","AC009275.1"
"8591","AKR1B1"
"8592","BPGM"
"8593","CALD1"
"8594","AGBL3"
"8595","CYREN"
"8596","TMEM140"
"8597","WDR91"
"8598","AC009542.1"
"8599","CNOT4"
"8600","NUP205"
"8601","STMP1"
"8602","SLC13A4"
"8603","FAM180A"
"8604","AC015987.1"
"8605","MTPN"
"8606","AC024084.1"
"8607","AC078845.1"
"8608","AC009264.1"
"8609","CHRM2"
"8610","PTN"
"8611","DGKI"
"8612","CREB3L2"
"8613","AKR1D1"
"8614","TRIM24"
"8615","SVOPL"
"8616","ATP6V0A4"
"8617","TMEM213"
"8618","KIAA1549"
"8619","ZC3HAV1L"
"8620","ZC3HAV1"
"8621","TTC26"
"8622","UBN2"
"8623","LUC7L2"
"8624","AC083880.1"
"8625","KLRG2"
"8626","CLEC2L"
"8627","HIPK2"
"8628","TBXAS1"
"8629","PARP12"
"8630","KDM7A"
"8631","SLC37A3"
"8632","RAB19"
"8633","MKRN1"
"8634","DENND2A"
"8635","ADCK2"
"8636","NDUFB2"
"8637","NDUFB2-AS1"
"8638","BRAF"
"8639","MRPS33"
"8640","TMEM178B"
"8641","AC073878.1"
"8642","AGK"
"8643","AC004918.1"
"8644","KIAA1147"
"8645","WEE2-AS1"
"8646","WEE2"
"8647","SSBP1"
"8648","TAS2R5"
"8649","MGAM"
"8650","MGAM2"
"8651","MTRNR2L6"
"8652","TRBC2"
"8653","EPHB6"
"8654","AC245427.1"
"8655","TRPV5"
"8656","KEL"
"8657","GSTK1"
"8658","AC073342.1"
"8659","CASP2"
"8660","CLCN1"
"8661","FAM131B"
"8662","AC093673.2"
"8663","AC093673.1"
"8664","ZYX"
"8665","EPHA1"
"8666","EPHA1-AS1"
"8667","TCAF2"
"8668","TCAF1"
"8669","TPK1"
"8670","CNTNAP2"
"8671","AC006004.1"
"8672","AC006974.1"
"8673","AC005229.4"
"8674","CUL1"
"8675","EZH2"
"8676","GHET1"
"8677","PDIA4"
"8678","ZNF786"
"8679","ZNF425"
"8680","ZNF398"
"8681","ZNF282"
"8682","ZNF212"
"8683","ZNF783"
"8684","AC004941.1"
"8685","ZNF777"
"8686","ZNF746"
"8687","KRBA1"
"8688","ZNF467"
"8689","SSPO"
"8690","ZNF862"
"8691","ATP6V0E2-AS1"
"8692","ATP6V0E2"
"8693","AC093458.1"
"8694","AC092681.3"
"8695","AC092666.1"
"8696","ACTR3C"
"8697","LRRC61"
"8698","RARRES2"
"8699","AC073111.3"
"8700","ZNF775"
"8701","AC073111.5"
"8702","GIMAP4"
"8703","KCNH2"
"8704","ATG9B"
"8705","ABCB8"
"8706","ASIC3"
"8707","CDK5"
"8708","SLC4A2"
"8709","FASTK"
"8710","TMUB1"
"8711","AGAP3"
"8712","ABCF2"
"8713","CHPF2"
"8714","SMARCD3"
"8715","AC021097.1"
"8716","NUB1"
"8717","WDR86"
"8718","RHEB"
"8719","PRKAG2"
"8720","PRKAG2-AS1"
"8721","GALNTL5"
"8722","GALNT11"
"8723","KMT2C"
"8724","LINC01003"
"8725","XRCC2"
"8726","ACTR3B"
"8727","DPP6"
"8728","AC006019.3"
"8729","AC073336.1"
"8730","PAXIP1-AS2"
"8731","PAXIP1"
"8732","PAXIP1-AS1"
"8733","HTR5A-AS1"
"8734","HTR5A"
"8735","AC144652.1"
"8736","INSIG1"
"8737","BLACE"
"8738","AC008060.1"
"8739","AC008060.3"
"8740","EN2"
"8741","CNPY1"
"8742","AC008060.2"
"8743","AC009403.1"
"8744","RBM33"
"8745","SHH"
"8746","LINC01006"
"8747","RNF32"
"8748","AC005534.1"
"8749","LMBR1"
"8750","NOM1"
"8751","MNX1"
"8752","MNX1-AS2"
"8753","UBE3C"
"8754","DNAJB6"
"8755","AC006372.3"
"8756","PTPRN2"
"8757","NCAPG2"
"8758","ESYT2"
"8759","WDR60"
"8760","VIPR2"
"8761","PLCXD1"
"8762","GTPBP6"
"8763","LINC00685"
"8764","PPP2R3B"
"8765","AL732314.6"
"8766","AL732314.4"
"8767","SHOX"
"8768","AL672277.1"
"8769","CRLF2"
"8770","CSF2RA"
"8771","IL3RA"
"8772","SLC25A6"
"8773","LINC00106"
"8774","ASMTL-AS1"
"8775","ASMTL"
"8776","P2RY8"
"8777","AKAP17A"
"8778","ASMT"
"8779","AL683807.1"
"8780","DHRSX"
"8781","CD99"
"8782","XG"
"8783","GYG2"
"8784","ARSD"
"8785","ARSE"
"8786","ARSH"
"8787","ARSF"
"8788","MXRA5"
"8789","PRKX"
"8790","BX890604.1"
"8791","FAM239A"
"8792","FAM239B"
"8793","AC110995.1"
"8794","NLGN4X"
"8795","AC097347.1"
"8796","PUDP"
"8797","STS"
"8798","VCX"
"8799","PNPLA4"
"8800","AC078960.1"
"8801","ANOS1"
"8802","FAM9B"
"8803","AC003684.1"
"8804","TBL1X"
"8805","GPR143"
"8806","SHROOM2"
"8807","CLDN34"
"8808","WWC3"
"8809","WWC3-AS1"
"8810","CLCN4"
"8811","AC003666.1"
"8812","MID1"
"8813","AC073529.1"
"8814","HCCS"
"8815","ARHGAP6"
"8816","AC004554.2"
"8817","MSL3"
"8818","FRMPD4"
"8819","PRPS2"
"8820","TMSB4X"
"8821","FAM9C"
"8822","LINC02154"
"8823","LINC01203"
"8824","AC135371.1"
"8825","EGFL6"
"8826","TCEANC"
"8827","RAB9A"
"8828","TRAPPC2"
"8829","OFD1"
"8830","GPM6B"
"8831","GEMIN8"
"8832","GLRA2"
"8833","FANCB"
"8834","MOSPD2"
"8835","ASB9"
"8836","ASB11"
"8837","PIGA"
"8838","VEGFD"
"8839","PIR"
"8840","BMX"
"8841","CLTRN"
"8842","CA5B"
"8843","ZRSR2"
"8844","AP1S2"
"8845","CTPS2"
"8846","SYAP1"
"8847","TXLNG"
"8848","RBBP7"
"8849","REPS2"
"8850","NHS"
"8851","SCML1"
"8852","RAI2"
"8853","LINC01456"
"8854","SCML2"
"8855","CDKL5"
"8856","RS1"
"8857","PPEF1"
"8858","PHKA2"
"8859","ADGRG2"
"8860","PDHA1"
"8861","MAP3K15"
"8862","SH3KBP1"
"8863","BCLAF3"
"8864","MAP7D2"
"8865","EIF1AX"
"8866","RPS6KA3"
"8867","CNKSR2"
"8868","KLHL34"
"8869","SMPX"
"8870","MBTPS2"
"8871","SMS"
"8872","PHEX"
"8873","PHEX-AS1"
"8874","PTCHD1-AS"
"8875","AC092832.2"
"8876","AC004470.1"
"8877","PTCHD1"
"8878","PRDX4"
"8879","ACOT9"
"8880","AC131011.1"
"8881","SAT1"
"8882","APOO"
"8883","CXORF58"
"8884","KLHL15"
"8885","EIF2S3"
"8886","ZFX-AS1"
"8887","ZFX"
"8888","PDK3"
"8889","PCYT1B"
"8890","POLA1"
"8891","AC121342.1"
