"","gene_names"
"19615","BEAN1-AS1"
"19616","ENSG00000261659.2"
"19617","ECI1-AS1"
"19618","TTC39A-AS1"
"19619","ENSG00000261669.1"
"19620","ENSG00000261670.1"
"19621","ENSG00000261671.1"
"19622","ENSG00000261675.1"
"19623","SCRT1"
"19624","ENSG00000261684.2"
"19625","ENSG00000261696.1"
"19626","ENSG00000261697.5"
"19627","ENSG00000261722.1"
"19628","ENSG00000261723.1"
"19629","ENSG00000261728.1"
"19630","MIR3976HG"
"19631","LINC00922"
"19632","ZFPM1-AS1"
"19633","ENSG00000261766.1"
"19634","ENSG00000261770.1"
"19635","DDX19A-DT"
"19636","ENSG00000261786.1"
"19637","TCF24"
"19638","ENSG00000261790.2"
"19639","ENSG00000261799.1"
"19640","LOXL1-AS1"
"19641","LINC02141"
"19642","ENSG00000261810.1"
"19643","ENSG00000261823.1"
"19644","LINC00662"
"19645","ENSG00000261829.1"
"19646","ENSG00000261831.2"
"19647","ENSG00000261838.5"
"19648","ENSG00000261839.1"
"19649","ENSG00000261840.5"
"19650","ENSG00000261845.2"
"19651","ENSG00000261848.5"
"19652","MIA"
"19653","ENSG00000261872.1"
"19654","SMIM36"
"19655","ZNF594-DT"
"19656","GOSR2-DT"
"19657","ENSG00000261889.1"
"19658","ENSG00000261916.1"
"19659","PCDHGA9"
"19660","MMP25-AS1"
"19661","DLGAP1-AS2"
"19662","ENSG00000262020.1"
"19663","ENSG00000262039.1"
"19664","ENSG00000262049.2"
"19665","ENSG00000262050.2"
"19666","ENSG00000262052.1"
"19667","RPH3AL-AS1"
"19668","DKFZP434A062"
"19669","ENSG00000262089.1"
"19670","LINC02185"
"19671","ENSG00000262116.1"
"19672","ENSG00000262119.1"
"19673","NQO1-DT"
"19674","ENSG00000262151.1"
"19675","LINC02175"
"19676","C17ORF114"
"19677","LINC02861"
"19678","ENSG00000262198.2"
"19679","ENSG00000262202.4"
"19680","PCDHGB3"
"19681","ENSG00000262213.1"
"19682","LINC03048"
"19683","ENSG00000262228.3"
"19684","CORO7"
"19685","ENSG00000262265.2"
"19686","ENSG00000262267.6"
"19687","ENSG00000262312.2"
"19688","ENSG00000262362.1"
"19689","ENSG00000262410.1"
"19690","ENSG00000262412.1"
"19691","TXNDC11-AS1"
"19692","ENSG00000262445.3"
"19693","MIR193BHG"
"19694","LINC01569"
"19695","ENSG00000262482.1"
"19696","CCER2"
"19697","ENSG00000262514.1"
"19698","ENSG00000262529.1"
"19699","ENSG00000262580.5"
"19700","LINC00621"
"19701","SPON1"
"19702","ENSG00000262663.1"
"19703","GLIS2-AS1"
"19704","ENSG00000262712.1"
"19705","ARHGAP11A-DT"
"19706","ENSG00000262732.1"
"19707","ENSG00000262769.1"
"19708","ENSG00000262777.1"
"19709","ENSG00000262801.6"
"19710","ENSG00000262810.1"
"19711","MRPL12"
"19712","ENSG00000262823.1"
"19713","ENSG00000262837.1"
"19714","ENSG00000262869.1"
"19715","ENSG00000262873.2"
"19716","ENSG00000262877.5"
"19717","ENSG00000262879.7"
"19718","ENSG00000262881.1"
"19719","ENSG00000262884.1"
"19720","ENSG00000262898.5"
"19721","CTNS-AS1"
"19722","CCNQ"
"19723","ENSG00000262966.2"
"19724","ENSG00000262967.1"
"19725","GTF2I"
"19726","ZNF234"
"19727","AKAP1-DT"
"19728","ENSG00000263015.1"
"19729","ENSG00000263033.2"
"19730","DPH1-AS1"
"19731","ENSG00000263063.1"
"19732","RNF213-AS1"
"19733","ZNF213-AS1"
"19734","ENSG00000263080.1"
"19735","ENSG00000263081.1"
"19736","ENSG00000263089.1"
"19737","ENSG00000263096.1"
"19738","ENSG00000263120.1"
"19739","ENSG00000263164.1"
"19740","ENSG00000263257.3"
"19741","ENSG00000263272.1"
"19742","ENSG00000263276.1"
"19743","ENSG00000263278.2"
"19744","EFCAB13-DT"
"19745","ENSG00000263300.1"
"19746","RSL1D1-DT"
"19747","LINC01982"
"19748","TAPT1-AS1"
"19749","SGSM2-AS1"
"19750","ENSG00000263393.1"
"19751","TMEM220-AS1"
"19752","NFE2L1-DT"
"19753","GTSCR1"
"19754","ENSG00000263435.1"
"19755","LINC01919"
"19756","SRSF8"
"19757","ENSG00000263477.1"
"19758","ENSG00000263494.1"
"19759","ENSG00000263508.6"
"19760","IKBKE"
"19761","ENSG00000263531.1"
"19762","ENSG00000263551.6"
"19763","ENSG00000263571.3"
"19764","LINC02591"
"19765","ENSG00000263594.2"
"19766","ENSG00000263603.1"
"19767","ENSG00000263611.2"
"19768","ENSG00000263618.5"
"19769","ENSG00000263624.1"
"19770","PPP4R1-AS1"
"19771","ENSG00000263635.1"
"19772","ENSG00000263644.1"
"19773","ENSG00000263655.1"
"19774","ENSG00000263657.1"
"19775","LINC03066"
"19776","ENSG00000263677.2"
"19777","ENSG00000263708.2"
"19778","ENSG00000263709.1"
"19779","LINC02864"
"19780","DLGAP1-AS3"
"19781","ENSG00000263731.1"
"19782","ENSG00000263745.7"
"19783","LINC00667"
"19784","KPNB1-DT"
"19785","SKAP1-AS1"
"19786","ENSG00000263823.2"
"19787","ENSG00000263826.1"
"19788","ENSG00000263847.1"
"19789","THY1-AS1"
"19790","LASP1NB"
"19791","DLGAP1-AS4"
"19792","THOC1-DT"
"19793","ENSG00000263904.1"
"19794","ENSG00000263923.1"
"19795","ENSG00000263924.1"
"19796","ENSG00000263938.1"
"19797","NBPF11"
"19798","NETO1-DT"
"19799","RHEX"
"19800","ENSG00000263982.1"
"19801","ENSG00000263990.1"
"19802","ENSG00000264000.1"
"19803","ENSG00000264007.1"
"19804","ENSG00000264015.2"
"19805","ENSG00000264016.3"
"19806","LINC02003"
"19807","ABHD15-AS1"
"19808","ENSG00000264083.1"
"19809","ENSG00000264112.1"
"19810","ENSG00000264116.6"
"19811","ENSG00000264151.6"
"19812","ENSG00000264207.1"
"19813","MYL12-AS1"
"19814","ZNF407-AS1"
"19815","ENSG00000264254.1"
"19816","DYM-AS1"
"19817","ZNF236-DT"
"19818","NOTCH2NLA"
"19819","LINC01894"
"19820","DYNLL2"
"19821","ENSG00000264365.1"
"19822","ENSG00000264449.6"
"19823","ENSG00000264458.1"
"19824","ENSG00000264513.1"
"19825","VSTM2B-DT"
"19826","ENSG00000264520.1"
"19827","OTUD7B"
"19828","ENSG00000264546.1"
"19829","ENSG00000264548.1"
"19830","LINC00526"
"19831","MAPT-AS1"
"19832","ENSG00000264622.1"
"19833","PRKCA-AS1"
"19834","ENSG00000264634.1"
"19835","ENSG00000264659.2"
"19836","ENSG00000264666.3"
"19837","SEPTIN4-AS1"
"19838","TTC39C-AS1"
"19839","ENSG00000264790.1"
"19840","ENSG00000264791.1"
"19841","ENSG00000264808.2"
"19842","ENSG00000264812.1"
"19843","ENSG00000264853.1"
"19844","ENSG00000264869.2"
"19845","ENSG00000264880.1"
"19846","ENSG00000264895.1"
"19847","SP2-DT"
"19848","ENSG00000264924.1"
"19849","PRR29-AS1"
"19850","ENSG00000264956.2"
"19851","TWSG1-DT"
"19852","MARCHF10-DT"
"19853","ENSG00000265043.1"
"19854","ENSG00000265091.5"
"19855","ENSG00000265100.2"
"19856","ENSG00000265115.1"
"19857","ENSG00000265125.5"
"19858","ENSG00000265128.1"
"19859","MIR133A1HG"
"19860","TSPOAP1-AS1"
"19861","ENSG00000265179.9"
"19862","ENSG00000265204.1"
"19863","ENSG00000265218.1"
"19864","RBM8A"
"19865","ENSG00000265287.2"
"19866","LINC01476"
"19867","ENSG00000265316.1"
"19868","ENSG00000265334.1"
"19869","ENSG00000265349.1"
"19870","TIMM23"
"19871","ENSG00000265359.1"
"19872","PCAT18"
"19873","LINC01908"
"19874","ENSG00000265380.1"
"19875","ENSG00000265393.1"
"19876","ENSG00000265394.1"
"19877","ENSG00000265399.1"
"19878","ENSG00000265425.1"
"19879","ENSG00000265443.1"
"19880","CLASP1-AS1"
"19881","ENSG00000265478.2"
"19882","LINC01915"
"19883","RNF115"
"19884","DSEL-AS1"
"19885","ENSG00000265542.5"
"19886","AA06"
"19887","LINC01903"
"19888","ENSG00000265625.1"
"19889","ENSG00000265643.1"
"19890","ENSG00000265656.1"
"19891","RARA-AS1"
"19892","RPL17"
"19893","MILIP"
"19894","LINC01970"
"19895","ENSG00000265697.1"
"19896","ENSG00000265702.2"
"19897","ENSG00000265728.1"
"19898","ENSG00000265737.1"
"19899","ENSG00000265739.1"
"19900","ENSG00000265749.6"
"19901","ENSG00000265750.1"
"19902","ENSG00000265751.1"
"19903","LINC02958"
"19904","LINC01900"
"19905","ZNF488"
"19906","ENSG00000265775.1"
"19907","LINC01906"
"19908","SEC22B"
"19909","FSBP"
"19910","ENSG00000265844.1"
"19911","ENSG00000265845.2"
"19912","DSCAS"
"19913","ENSG00000265907.2"
"19914","ENSG00000265912.1"
"19915","ENSG00000265943.1"
"19916","LINC01387"
"19917","GACAT2"
"19918","ENSG00000265967.1"
"19919","TXNIP"
"19920","ENSG00000265987.1"
"19921","ENSG00000265994.2"
"19922","ENSG00000266002.1"
"19923","SRGAP2"
"19924","ENSG00000266049.1"
"19925","NDUFV2-AS1"
"19926","BAHCC1"
"19927","RASSF5"
"19928","ENSG00000266111.2"
"19929","STRADA"
"19930","NARF-IT1"
"19931","ENSG00000266237.1"
"19932","LINC00683"
"19933","LINC01909"
"19934","ENSG00000266268.5"
"19935","LINC02974"
"19936","LINC02933"
"19937","LINC01927"
"19938","ENSG00000266313.2"
"19939","NBPF15"
"19940","ENSG00000266340.1"
"19941","LINC02074"
"19942","ENSG00000266368.1"
"19943","ENSG00000266369.1"
"19944","ENSG00000266371.1"
"19945","ENSG00000266378.1"
"19946","ENSG00000266385.1"
"19947","ENSG00000266397.1"
"19948","ENSG00000266401.4"
"19949","SNHG25"
"19950","NCOA4"
"19951","ENSG00000266456.1"
"19952","ENSG00000266466.1"
"19953","ENSG00000266469.2"
"19954","MRPS21"
"19955","HELZ-AS1"
"19956","ENSG00000266489.3"
"19957","ENSG00000266490.1"
"19958","ENSG00000266498.1"
"19959","ENSG00000266513.1"
"19960","GDF10"
"19961","ENSG00000266527.1"
"19962","ENSG00000266535.1"
"19963","ENSG00000266538.1"
"19964","LINC01443"
"19965","ENSG00000266573.6"
"19966","ENSG00000266578.2"
"19967","ENSG00000266599.1"
"19968","ENSG00000266602.2"
"19969","LINC01887"
"19970","ENSG00000266667.1"
"19971","ENSG00000266677.1"
"19972","ENSG00000266696.1"
"19973","MYO15B"
"19974","ENSG00000266718.2"
"19975","ENSG00000266765.1"
"19976","ENSG00000266783.1"
"19977","ENSG00000266805.1"
"19978","ENSG00000266824.1"
"19979","ENSG00000266839.3"
"19980","ENSG00000266840.1"
"19981","ENSG00000266844.1"
"19982","ENSG00000266846.2"
"19983","ENSG00000266869.2"
"19984","ENSG00000266877.1"
"19985","ENSG00000266893.1"
"19986","ENSG00000266896.1"
"19987","ENSG00000266900.1"
"19988","CEACAM16-AS1"
"19989","LINC00663"
"19990","ENSG00000266908.2"
"19991","LINC01841"
"19992","ZNF793-AS1"
"19993","MADCAM1-AS1"
"19994","ENSG00000266936.1"
"19995","ENSG00000266947.3"
"19996","ENSG00000266950.1"
"19997","LINC01538"
"19998","ENSG00000266957.1"
"19999","HSD17B1-AS1"
"20000","FXYD1"
"20001","ENSG00000266965.1"
"20002","AARSD1"
"20003","CEP192-DT"
"20004","ENSG00000266977.2"
"20005","LIMASI"
"20006","RANBP3-DT"
"20007","ENSG00000267002.4"
"20008","ENSG00000267007.1"
"20009","ENSG00000267009.6"
"20010","ENSG00000267011.5"
"20011","ENSG00000267016.1"
"20012","ENSG00000267024.1"
"20013","TCF4-AS1"
"20014","ENSG00000267039.1"
"20015","ATP8B1-AS1"
"20016","ZNF850"
"20017","ENSG00000267042.1"
"20018","ENSG00000267053.9"
"20019","ENSG00000267054.1"
"20020","ENSG00000267055.1"
"20021","LINC01905"
"20022","ENSG00000267058.1"
"20023","PTGES3L"
"20024","ENSG00000267062.1"
"20025","ENSG00000267063.1"
"20026","UXT-AS1"
"20027","LINC02080"
"20028","ENSG00000267070.1"
"20029","ENSG00000267072.3"
"20030","ASB16-AS1"
"20031","ENSG00000267081.1"
"20032","ENSG00000267082.1"
"20033","ENSG00000267092.2"
"20034","ENSG00000267096.1"
"20035","SLC14A2-AS1"
"20036","ENSG00000267098.2"
"20037","ILF3-DT"
"20038","ENSG00000267101.7"
"20039","ZNF561-AS1"
"20040","ENSG00000267108.1"
"20041","ENSG00000267112.1"
"20042","ENSG00000267114.1"
"20043","FMNL1-DT"
"20044","SCAT1"
"20045","ENSG00000267127.7"
"20046","RNF157-AS1"
"20047","ENSG00000267130.1"
"20048","ENSG00000267131.1"
"20049","LINC01924"
"20050","ENSG00000267136.1"
"20051","ENSG00000267152.1"
"20052","ENSG00000267160.1"
"20053","ADGRL1-AS1"
"20054","ENSG00000267174.7"
"20055","ENSG00000267175.5"
"20056","ZNF45-AS1"
"20057","ENSG00000267193.7"
"20058","ENSG00000267198.1"
"20059","ENSG00000267199.1"
"20060","BCAS3-AS1"
"20061","DPY19L3-DT"
"20062","ENSG00000267219.1"
"20063","C17ORF113"
"20064","ENSG00000267222.1"
"20065","ENSG00000267224.1"
"20066","ENSG00000267243.6"
"20067","ENSG00000267248.5"
"20068","ENSG00000267249.1"
"20069","ENSG00000267251.2"
"20070","ZNF790-AS1"
"20071","ENSG00000267260.4"
"20072","ENSG00000267262.2"
"20073","GP6-AS1"
"20074","PARD6G-AS1"
"20075","LINC01140"
"20076","ENSG00000267274.1"
"20077","KLF2-DT"
"20078","ENSG00000267277.2"
"20079","MAP3K14-AS1"
"20080","ENSG00000267283.1"
"20081","ENSG00000267284.2"
"20082","ENSG00000267299.1"
"20083","RNFT1-DT"
"20084","KC6"
"20085","ENSG00000267320.5"
"20086","SNHG30"
"20087","SNHG22"
"20088","ENSG00000267327.2"
"20089","LINC01478"
"20090","ENSG00000267345.2"
"20091","GEMIN7-AS1"
"20092","ENSG00000267353.1"
"20093","UPK3BL1"
"20094","MIR924HG"
"20095","ENSG00000267375.1"
"20096","ENSG00000267383.9"
"20097","ENSG00000267388.1"
"20098","KDSR-DT"
"20099","ATXN7L3-AS1"
"20100","ENSG00000267397.1"
"20101","TCF4-AS2"
"20102","ENSG00000267412.1"
"20103","LINC01901"
"20104","HEATR6-DT"
"20105","DNAH17-AS1"
"20106","ENSG00000267436.1"
"20107","ENSG00000267439.1"
"20108","LINC02594"
"20109","ENSG00000267448.6"
"20110","LINC02073"
"20111","ZNF582-DT"
"20112","ENSG00000267458.1"
"20113","ENSG00000267461.1"
"20114","ENSG00000267469.1"
"20115","ZNF571-AS1"
"20116","ENSG00000267474.1"
"20117","NUDT19-DT"
"20118","ENSG00000267476.1"
"20119","ENSG00000267481.1"
"20120","LINC01837"
"20121","UQCRFS1-DT"
"20122","ENSG00000267503.1"
"20123","ENSG00000267504.1"
"20124","ENSG00000267506.7"
"20125","ZNF285"
"20126","ENSG00000267509.5"
"20127","MIR23AHG"
"20128","LINC01864"
"20129","ENSG00000267523.1"
"20130","LINC01836"
"20131","MIR497HG"
"20132","LINC00868"
"20133","ENSG00000267537.1"
"20134","ENSG00000267546.2"
"20135","ZSCAN5A-AS1"
"20136","ENSG00000267557.1"
"20137","ENSG00000267559.5"
"20138","ENSG00000267568.6"
"20139","ENSG00000267571.1"
"20140","LINC02987"
"20141","LINC00907"
"20142","ENSG00000267605.8"
"20143","ICAM4-AS1"
"20144","ENSG00000267632.1"
"20145","ENSG00000267633.1"
"20146","ENSG00000267636.1"
"20147","ASXL3-DT"
"20148","ENSG00000267643.1"
"20149","ENSG00000267649.1"
"20150","ENSG00000267651.1"
"20151","ENSG00000267653.1"
"20152","LINC01482"
"20153","TSHZ3-AS1"
"20154","ENSG00000267665.3"
"20155","ENSG00000267672.1"
"20156","FDX2"
"20157","ENSG00000267677.1"
"20158","ZNF224"
"20159","ENSG00000267694.1"
"20160","ENSG00000267698.2"
"20161","ENSG00000267703.1"
"20162","ENSG00000267707.2"
"20163","EDDM13"
"20164","ENSG00000267723.1"
"20165","ENSG00000267724.1"
"20166","ENSG00000267731.1"
"20167","ENSG00000267734.1"
"20168","ENSG00000267749.1"
"20169","RUNDC3A-AS1"
"20170","MIR4527HG"
"20171","ENSG00000267762.1"
"20172","ENSG00000267764.1"
"20173","ENSG00000267765.1"
"20174","LINC01791"
"20175","CBARP-DT"
"20176","ENSG00000267780.2"
"20177","ENSG00000267784.1"
"20178","ENSG00000267786.1"
"20179","ENSG00000267787.7"
"20180","SMIM22"
"20181","LIN37"
"20182","ENSG00000267811.1"
"20183","ENSG00000267834.1"
"20184","ENSG00000267838.2"
"20185","ARHGEF18-AS1"
"20186","NDUFA7"
"20187","MZF1-AS1"
"20188","ENSG00000267868.1"
"20189","ZNF460-AS1"
"20190","ENSG00000267879.2"
"20191","ENSG00000267882.2"
"20192","ENSG00000267890.1"
"20193","ENSG00000267892.1"
"20194","ENSG00000267904.1"
"20195","CCDC177"
"20196","ENSG00000267922.1"
"20197","ENSG00000267924.1"
"20198","ENSG00000267927.1"
"20199","ENSG00000267934.1"
"20200","ENSG00000267939.1"
"20201","ENSG00000267940.1"
"20202","ENSG00000267980.1"
"20203","ENSG00000267986.1"
"20204","PTOV1-AS1"
"20205","ENSG00000268015.1"
"20206","ENSG00000268030.1"
"20207","ERFL"
"20208","NBPF12"
"20209","ENSG00000268056.5"
"20210","NAPA-AS1"
"20211","FMR1-AS1"
"20212","ENSG00000268069.2"
"20213","ENSG00000268081.3"
"20214","ENSG00000268087.1"
"20215","GABRQ"
"20216","ENSG00000268093.1"
"20217","ZNF649-AS1"
"20218","ENSG00000268112.1"
"20219","ENSG00000268119.8"
"20220","ENSG00000268120.1"
"20221","ENSG00000268129.2"
"20222","SMIM17"
"20223","ENSG00000268184.1"
"20224","ENSG00000268191.1"
"20225","ENSG00000268201.1"
"20226","ENSG00000268203.1"
"20227","ENSG00000268205.1"
"20228","ENSG00000268218.1"
"20229","AIRN"
"20230","ENSG00000268266.1"
"20231","ENSG00000268289.1"
"20232","ENSG00000268292.1"
"20233","FAM156A"
"20234","ENSG00000268362.6"
"20235","SMC5-DT"
"20236","ENSG00000268392.1"
"20237","ENSG00000268401.2"
"20238","ENSG00000268403.3"
"20239","ENSG00000268460.2"
"20240","MIR4453HG"
"20241","ENSG00000268472.2"
"20242","NFILZ"
"20243","ENSG00000268496.1"
"20244","ZNF8-DT"
"20245","ENSG00000268536.2"
"20246","ILVBL-AS1"
"20247","ENSG00000268573.1"
"20248","ENSG00000268583.2"
"20249","ENSG00000268584.1"
"20250","RAET1E-AS1-ENSG00000268592"
"20251","IGFL2-AS1"
"20252","ENSG00000268650.3"
"20253","MIMT1"
"20254","LINC00664"
"20255","ENSG00000268673.3"
"20256","ENSG00000268686.2"
"20257","ZNF723"
"20258","ENSG00000268707.1"
"20259","ENSG00000268746.1"
"20260","SCGB1B2P"
"20261","ENSG00000268798.1"
"20262","ENSG00000268810.1"
"20263","ENSG00000268836.1"
"20264","ENSG00000268858.2"
"20265","ENSG00000268873.1"
"20266","A1BG-AS1"
"20267","ENSG00000268896.1"
"20268","ENSG00000268912.1"
"20269","ENSG00000268945.1"
"20270","ENSG00000268947.1"
"20271","ENSG00000268981.5"
"20272","MAN1B1-DT"
"20273","SF1-DT"
"20274","ENSG00000269043.2"
"20275","ENSG00000269044.2"
"20276","ZNF497-AS1"
"20277","ZNF728"
"20278","ENSG00000269072.2"
"20279","ENSG00000269091.6"
"20280","ENSG00000269102.1"
"20281","TRABD2B"
"20282","ENSG00000269124.1"
"20283","ENSG00000269139.2"
"20284","MAST3-AS1"
"20285","ENSG00000269148.1"
"20286","ENSG00000269161.1"
"20287","ENSG00000269172.1"
"20288","ENSG00000269176.2"
"20289","ENSG00000269189.1"
"20290","FBXO17"
"20291","ENSG00000269191.1"
"20292","ENSG00000269210.3"
"20293","TMSB15C"
"20294","ZNF350-AS1"
"20295","ENSG00000269243.1"
"20296","ENSG00000269246.2"
"20297","ENSG00000269289.6"
"20298","ZSCAN16-AS1"
"20299","MAGIX"
"20300","ENSG00000269318.1"
"20301","IKBKG"
"20302","ZNF587B"
"20303","ENSG00000269356.1"
"20304","RAB11B-AS1"
"20305","ENSG00000269387.1"
"20306","ENSG00000269399.2"
"20307","SPIB"
"20308","PLA2G4C-AS1"
"20309","ENSG00000269425.1"
"20310","ENSG00000269427.1"
"20311","PGLS-DT"
"20312","ZNF132-DT"
"20313","ENSG00000269481.1"
"20314","ENSG00000269482.1"
"20315","ERVK9-11"
"20316","ENSG00000269489.1"
"20317","DMRTC1"
"20318","ENSG00000269514.3"
"20319","ENSG00000269534.5"
"20320","ENSG00000269535.1"
"20321","TMEM185A"
"20322","ENSG00000269578.1"
"20323","ENSG00000269604.1"
"20324","C10ORF95-AS1"
"20325","ENSG00000269621.1"
"20326","ENSG00000269635.1"
"20327","ZNF888-AS1"
"20328","NOP53-AS1"
"20329","ENSG00000269688.1"
"20330","ENSG00000269694.1"
"20331","ZNF470-DT"
"20332","ZIM2"
"20333","ENSG00000269707.2"
"20334","NBPF9"
"20335","ENSG00000269729.1"
"20336","SLC25A53"
"20337","ENSG00000269802.1"
"20338","BICRA-AS1"
"20339","ENSG00000269807.1"
"20340","ENSG00000269813.1"
"20341","ENSG00000269815.1"
"20342","KCNQ1OT1"
"20343","ENSG00000269825.3"
"20344","ZNF528-AS1"
"20345","ENSG00000269836.1"
"20346","ENSG00000269843.1"
"20347","EGLN2"
"20348","ENSG00000269867.1"
"20349","ENSG00000269873.1"
"20350","ENSG00000269883.1"
"20351","ENSG00000269887.1"
"20352","ENSG00000269889.1"
"20353","SNHG8"
"20354","ENSG00000269901.1"
"20355","ENSG00000269902.1"
"20356","ENSG00000269903.1"
"20357","ENSG00000269906.1"
"20358","FAM226B"
"20359","ENSG00000269915.1"
"20360","ENSG00000269918.1"
"20361","ENSG00000269921.1"
"20362","ENSG00000269924.1"
"20363","MIRLET7A1HG"
"20364","ENSG00000269930.1"
"20365","ENSG00000269934.3"
"20366","ENSG00000269935.1"
"20367","ENSG00000269937.1"
"20368","ENSG00000269938.1"
"20369","PCF11-AS1"
"20370","ENSG00000269940.1"
"20371","ENSG00000269944.1"
"20372","ENSG00000269945.1"
"20373","ENSG00000269947.1"
"20374","ENSG00000269950.1"
"20375","ENSG00000269951.1"
"20376","MKNK1-AS1"
"20377","ENSG00000269957.6"
"20378","ENSG00000269958.1"
"20379","SPACA6-AS1"
"20380","MEI4"
"20381","ENSG00000269967.1"
"20382","ENSG00000269973.1"
"20383","ENSG00000269976.1"
"20384","ENSG00000269983.1"
"20385","ENSG00000269984.1"
"20386","FARS2-AS1"
"20387","LINC02893"
"20388","ENSG00000269997.1"
"20389","ENSG00000270012.1"
"20390","ENSG00000270019.2"
"20391","ENSG00000270020.1"
"20392","ENSG00000270039.1"
"20393","ENSG00000270048.1"
"20394","ATP6V0D1-DT"
"20395","ENSG00000270050.3"
"20396","ENSG00000270055.1"
"20397","ENSG00000270059.1"
"20398","ENSG00000270061.1"
"20399","ENSG00000270062.1"
"20400","ENSG00000270066.3"
"20401","MIR222HG"
"20402","ENSG00000270071.5"
"20403","ENSG00000270072.1"
"20404","ENSG00000270074.1"
"20405","ENSG00000270087.7"
"20406","ENSG00000270091.1"
"20407","ENSG00000270095.1"
"20408","ENSG00000270096.1"
"20409","ENSG00000270100.1"
"20410","ENSG00000270103.3"
"20411","ENSG00000270104.1"
"20412","CELF2-DT"
"20413","ST8SIA5-DT"
"20414","ENSG00000270116.1"
"20415","ENSG00000270127.2"
"20416","ENSG00000270130.1"
"20417","ENSG00000270135.1"
"20418","ENSG00000270137.1"
"20419","TERC"
"20420","ENSG00000270147.1"
"20421","ENSG00000270154.1"
"20422","ENSG00000270157.1"
"20423","ENSG00000270165.1"
"20424","NCBP2AS2"
"20425","ENSG00000270174.1"
"20426","ENSG00000270175.2"
"20427","ENSG00000270190.1"
"20428","ENSG00000270207.2"
"20429","ENSG00000270210.1"
"20430","ENSG00000270240.2"
"20431","ENSG00000270265.1"
"20432","ENSG00000270277.1"
"20433","ENSG00000270321.2"
"20434","SMC2-DT"
"20435","POC1B-AS1"
"20436","HMGN3-AS1"
"20437","HEATR9"
"20438","CAHM"
"20439","ENSG00000270426.1"
"20440","ENSG00000270457.1"
"20441","ENSG00000270482.1"
"20442","ENSG00000270557.1"
"20443","FOXP1-DT"
"20444","ENSG00000270571.2"
"20445","ENSG00000270574.1"
"20446","ENSG00000270589.1"
"20447","HCG17"
"20448","ENSG00000270605.1"
"20449","NAV2-AS6"
"20450","NBPF14"
"20451","ENSG00000270640.1"
"20452","TSIX"
"20453","TAF15"
"20454","ENSG00000270725.1"
"20455","CD2AP-DT"
"20456","GAS2L2"
"20457","ENSG00000270792.6"
"20458","RPS10-NUDT3"
"20459","USP34-DT"
"20460","ENSG00000270823.1"
"20461","ENSG00000270866.1"
"20462","ENSG00000270871.1"
"20463","RASL10B"
"20464","ENSG00000270894.1"
"20465","ENSG00000270953.1"
"20466","ENSG00000271011.1"
"20467","SLC4A8-AS1"
"20468","NAMA"
"20469","LINC03067"
"20470","HERPUD2-AS1"
"20471","ENSG00000271141.1"
"20472","ARMCX5-GPRASP2-ENSG00000271147"
"20473","ENSG00000271156.1"
"20474","PATJ-DT"
"20475","ENSG00000271204.1"
"20476","ENSG00000271208.1"
"20477","ENSG00000271254.7"
"20478","ENSG00000271265.1"
"20479","TMCC1-DT"
"20480","SRXN1"
"20481","ENSG00000271320.1"
"20482","ENSG00000271327.1"
"20483","CCNY-AS1"
"20484","ENSG00000271344.1"
"20485","ENSG00000271380.1"
"20486","ENSG00000271382.1"
"20487","NBPF19"
"20488","C1ORF21-DT"
"20489","LINC02336"
"20490","ENSG00000271401.1"
"20491","NBPF10"
"20492","ENSG00000271434.3"
"20493","MMP28"
"20494","UNC5C-AS1"
"20495","CCL5"
"20496","ENSG00000271533.1"
"20497","LINC02427"
"20498","ENSG00000271551.2"
"20499","ENSG00000271553.1"
"20500","ENSG00000271554.1"
"20501","PRKACB-DT"
"20502","LINC02550"
"20503","ENSG00000271590.1"
"20504","LIX1L"
"20505","MILR1"
"20506","ATP2B1-AS1"
"20507","PDCD6IP-DT"
"20508","ENSG00000271653.1"
"20509","FAM169A-AS1"
"20510","ENSG00000271717.1"
"20511","ENSG00000271725.1"
"20512","ENSG00000271727.2"
"20513","ENSG00000271730.1"
"20514","ENSG00000271737.2"
"20515","ENSG00000271746.1"
"20516","ENSG00000271755.1"
"20517","ENSG00000271761.1"
"20518","ENSG00000271763.1"
"20519","ENSG00000271774.1"
"20520","ENSG00000271778.1"
"20521","ENSG00000271780.2"
"20522","ENSG00000271788.1"
"20523","ENSG00000271789.1"
"20524","ENSG00000271795.1"
"20525","ENSG00000271806.1"
"20526","SMIM32"
"20527","PLS3-AS1"
"20528","ENSG00000271830.1"
"20529","ENSG00000271833.1"
"20530","SYNPO2L-AS1"
"20531","LINC02343"
"20532","ENSG00000271851.1"
"20533","ENSG00000271855.1"
"20534","LINC01215"
"20535","ENSG00000271858.5"
"20536","ENSG00000271860.9"
"20537","DCTN6-DT"
"20538","ENSG00000271882.1"
"20539","C2ORF74-AS1"
"20540","ENSG00000271892.1"
"20541","ENSG00000271893.1"
"20542","ENSG00000271901.2"
"20543","ENSG00000271904.1"
"20544","ENSG00000271911.1"
"20545","TAGAP-AS1"
"20546","ENSG00000271917.1"
"20547","ENSG00000271918.2"
"20548","ENSG00000271945.3"
"20549","ENSG00000271947.1"
"20550","LINC01954"
"20551","ENSG00000271955.2"
"20552","ENSG00000271964.1"
"20553","ARFGEF1-DT"
"20554","ENSG00000271967.1"
"20555","ENSG00000271971.1"
"20556","ENSG00000271976.1"
